awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,journal_count
24360352,2012,2015,14400000,ichibu_kikin,35302,4,SE,3,1.0
26286046,2014,2016,12500000,ichibu_kikin,35302,3,SE,3,1.0
17H02420,2017,2020,13900000,0,35302,4,HS,3,8.0
17H02013,2017,2019,12600000,0,35302,3,INT,3,3.0
18370048,2006,2008,14800000,0,32684,3,BIO,3,17.0
21390314,2009,2012,13000000,0,32684,4,BIO,3,23.0
18310136,2006,2008,15600000,0,81202,3,INT,11,1.0
21380032,2009,2011,14900000,0,81202,3,BIO,11,14.0
24380024,2012,2014,14900000,ichibu_kikin,81202,3,BIO,11,4.0
18310120,2006,2008,6600000,0,92604,3,INT,12,0.0
19360255,2007,2009,7500000,0,92604,3,SE,12,6.0
20360234,2008,2010,14000000,0,92604,3,SE,12,0.0
20360282,2008,2011,13100000,0,92604,4,SE,12,4.0
18310023,2006,2008,15400000,0,57402,3,INT,7,6.0
20300279,2008,2010,6800000,0,57402,3,INT,7,0.0
18310022,2006,2008,15800000,0,43205,3,INT,4,17.0
18310048,2006,2008,15700000,0,57102,3,INT,7,2.0
23300279,2011,2013,14300000,0,57102,3,INT,7,1.0
16H02990,2016,2018,13700000,0,57102,3,INT,7,2.0
18310062,2006,2008,14700000,0,33301,3,INT,3,23.0
18310032,2006,2008,14000000,0,31501,3,INT,3,3.0
22320162,2010,2013,13000000,0,31501,4,HS,3,3.0
25281070,2013,2015,13500000,ichibu_kikin,31501,3,INT,3,7.0
16H03105,2016,2019,13300000,0,31501,4,INT,3,13.0
17H02303,2017,2019,12500000,0,31501,3,HS,3,3.0
18320070,2006,2008,9100000,0,33901,3,HS,3,0.0
21320025,2009,2011,12200000,0,33901,3,HS,3,17.0
24330164,2012,2014,9100000,ichibu_kikin,33901,3,HS,3,1.0
18320060,2006,2008,8000000,0,43101,3,HS,4,16.0
18320084,2006,2008,14300000,0,34302,3,HS,3,20.0
18320143,2006,2008,15900000,0,34302,3,HS,3,1.0
21320134,2009,2012,12300000,0,34302,4,HS,3,14.0
23300311,2011,2013,13900000,0,34302,3,INT,3,14.0
23320123,2011,2014,14500000,0,34302,4,HS,3,4.0
25284137,2013,2016,13400000,ichibu_kikin,34302,4,HS,3,6.0
25284118,2013,2016,12700000,ichibu_kikin,34302,4,HS,3,3.0
26282062,2014,2017,12500000,ichibu_kikin,34302,4,INT,3,6.0
16H03594,2016,2018,12600000,0,34302,3,HS,3,1.0
18320085,2006,2008,15000000,0,72649,3,HS,11,17.0
18320095,2006,2008,7500000,0,37101,3,HS,3,12.0
18320091,2006,2008,15500000,0,32517,3,HS,3,9.0
23330213,2011,2013,13700000,0,32517,3,HS,3,2.0
25293120,2013,2015,9800000,ichibu_kikin,32517,3,BIO,3,11.0
26285131,2014,2016,8900000,ichibu_kikin,32517,3,HS,3,14.0
18320016,2006,2008,12400000,0,72622,3,HS,11,38.0
19320114,2007,2010,15500000,0,72622,4,HS,11,10.0
21320136,2009,2013,12700000,0,72622,5,HS,11,23.0
21320137,2009,2011,9600000,0,72622,3,HS,11,4.0
23320035,2011,2014,15700000,0,72622,4,HS,11,3.0
23330006,2011,2013,7100000,0,72622,3,HS,11,7.0
25284141,2013,2016,10200000,ichibu_kikin,72622,4,HS,11,5.0
18310171,2006,2008,14600000,0,34503,3,INT,3,14.0
21310172,2009,2012,4200000,0,34503,4,INT,3,6.0
24320161,2012,2015,6600000,ichibu_kikin,34503,4,HS,3,3.0
17H02419,2017,2020,5800000,0,34503,4,HS,3,0.0
18310168,2006,2008,14200000,0,32623,3,INT,3,10.0
18300243,2006,2009,10400000,0,32623,4,INT,3,7.0
18330110,2006,2009,7300000,0,32623,4,HS,3,15.0
20320063,2008,2011,8400000,0,32623,4,HS,3,27.0
21330205,2009,2012,14000000,0,32623,4,HS,3,2.0
23300107,2011,2013,13600000,0,32623,3,INT,3,8.0
24320119,2012,2015,8400000,ichibu_kikin,32623,4,HS,3,1.0
24320082,2012,2015,6800000,ichibu_kikin,32623,4,HS,3,11.0
25285250,2013,2017,14000000,ichibu_kikin,32623,5,HS,3,1.0
15H03062,2015,2018,12300000,0,32623,4,INT,3,0.0
17H02245,2017,2019,14100000,0,32623,3,HS,3,3.0
18320020,2006,2008,13800000,0,32652,3,HS,3,24.0
18340043,2006,2009,12400000,0,32652,4,SE,3,43.0
20330139,2008,2011,9900000,0,32652,4,HS,3,5.0
22320019,2010,2012,12600000,0,32652,3,HS,3,23.0
23340034,2011,2014,13900000,0,32652,4,SE,3,56.0
24330195,2012,2016,14100000,ichibu_kikin,32652,5,HS,3,1.0
15H02714,2015,2017,12700000,0,32652,3,INT,3,2.0
16H03943,2016,2019,8600000,0,32652,4,SE,3,43.0
16H03917,2016,2018,14100000,0,32652,3,SE,3,7.0
18320022,2006,2009,10100000,0,64401,4,HS,5,0.0
19330124,2007,2010,12600000,0,64401,4,HS,5,4.0
19320141,2007,2009,6800000,0,64401,3,HS,5,11.0
21320166,2009,2011,14200000,0,64401,3,HS,5,12.0
22310159,2010,2012,13300000,0,64401,3,INT,5,6.0
22320074,2010,2014,14300000,0,64401,5,HS,5,17.0
23320196,2011,2013,13600000,0,64401,3,HS,5,5.0
24320178,2012,2015,12400000,ichibu_kikin,64401,4,HS,5,2.0
24300307,2012,2014,13400000,ichibu_kikin,64401,3,INT,5,10.0
26280125,2014,2017,12300000,ichibu_kikin,64401,4,INT,5,5.0
15H02954,2015,2017,13500000,0,64401,3,INT,5,3.0
15H02951,2015,2017,12900000,0,64401,3,INT,5,8.0
15H03284,2015,2017,11700000,0,64401,3,HS,5,1.0
18320044,2006,2008,14500000,0,34314,3,HS,3,6.0
18330114,2006,2008,12900000,0,34314,3,HS,3,0.0
19320012,2007,2010,12800000,0,34314,4,HS,3,0.0
22320055,2010,2012,13400000,0,34314,3,HS,3,4.0
23320022,2011,2014,12500000,0,34314,4,HS,3,15.0
23320013,2011,2015,8000000,0,34314,5,HS,3,1.0
24330252,2012,2014,5200000,ichibu_kikin,34314,3,HS,3,5.0
25285254,2013,2015,5300000,ichibu_kikin,34314,3,HS,3,2.0
25285161,2013,2015,12700000,ichibu_kikin,34314,3,HS,3,0.0
15H03185,2015,2017,13800000,0,34314,3,HS,3,3.0
15H03491,2015,2018,7300000,0,34314,4,HS,3,0.0
16H03704,2016,2018,4600000,0,34314,3,HS,3,3.0
16H03357,2016,2018,10800000,0,34314,3,HS,3,2.0
18320042,2006,2008,5800000,0,32648,3,HS,3,1.0
23300262,2011,2014,11900000,0,32648,4,INT,3,1.0
18320034,2006,2008,12400000,0,32699,3,HS,3,1.0
21380148,2009,2011,4000000,0,32699,3,BIO,3,2.0
25284022,2013,2015,12500000,ichibu_kikin,32699,3,HS,3,8.0
25292136,2013,2016,5200000,ichibu_kikin,32699,4,BIO,3,0.0
18320033,2006,2008,13800000,0,32681,3,HS,3,9.0
18300207,2006,2008,8700000,0,32681,3,INT,3,1.0
21300223,2009,2011,6400000,0,32681,3,INT,3,4.0
25287051,2013,2017,14700000,ichibu_kikin,32681,5,SE,3,51.0
25282186,2013,2015,5700000,ichibu_kikin,32681,3,INT,3,3.0
26284035,2014,2016,11400000,ichibu_kikin,32681,3,HS,3,5.0
18300069,2006,2008,15100000,0,34508,3,INT,3,4.0
18300258,2006,2008,14100000,0,82714,3,INT,9,1.0
18300255,2006,2008,5500000,0,27104,3,INT,2,1.0
18330123,2006,2009,12200000,0,27104,4,HS,2,8.0
21390571,2009,2012,9800000,0,27104,4,BIO,2,1.0
23330179,2011,2015,9600000,0,27104,5,HS,2,12.0
15H03475,2015,2019,6600000,0,27104,5,HS,2,5.0
18300307,2006,2008,5300000,0,32717,3,INT,3,6.0
18350111,2006,2009,14600000,0,32717,4,SE,3,17.0
21330207,2009,2011,13700000,0,32717,3,HS,3,0.0
22330238,2010,2012,9500000,0,32717,3,HS,3,4.0
22330006,2010,2013,12200000,0,32717,4,HS,3,19.0
23300292,2011,2013,11300000,0,32717,3,INT,3,0.0
24330250,2012,2015,13500000,ichibu_kikin,32717,4,HS,3,0.0
26289265,2014,2018,12000000,ichibu_kikin,32717,5,SE,3,37.0
26282040,2014,2017,11300000,ichibu_kikin,32717,4,INT,3,1.0
26285193,2014,2017,12700000,ichibu_kikin,32717,4,HS,3,3.0
17H02711,2017,2019,13700000,0,32717,3,HS,3,1.0
18300305,2006,2008,8400000,0,12702,3,INT,1,15.0
21370106,2009,2011,14500000,0,12702,3,BIO,1,2.0
21370009,2009,2011,14600000,0,12702,3,BIO,1,25.0
22300306,2010,2012,13700000,0,12702,3,INT,1,11.0
25282070,2013,2015,13600000,ichibu_kikin,12702,3,INT,1,16.0
25291081,2013,2015,13500000,ichibu_kikin,12702,3,BIO,1,0.0
25291099,2013,2016,13700000,ichibu_kikin,12702,4,BIO,1,13.0
26293045,2014,2017,12500000,ichibu_kikin,12702,4,BIO,1,9.0
15H04403,2015,2017,13800000,0,12702,3,BIO,1,6.0
16H04821,2016,2018,13300000,0,12702,3,BIO,1,5.0
18300292,2006,2009,12100000,0,32640,4,INT,3,6.0
23300309,2011,2013,12200000,0,32640,3,INT,3,13.0
26282206,2014,2017,11600000,ichibu_kikin,32640,4,INT,3,2.0
26284054,2014,2017,11900000,ichibu_kikin,32640,4,HS,3,5.0
26282061,2014,2016,9700000,ichibu_kikin,32640,3,INT,3,3.0
17H02002,2017,2019,10000000,0,32640,3,INT,3,2.0
18300295,2006,2008,10000000,0,33303,3,INT,3,0.0
19390291,2007,2009,14600000,0,33303,3,BIO,3,45.0
21390217,2009,2011,13900000,0,33303,3,BIO,3,0.0
22390216,2010,2012,14600000,0,33303,3,BIO,3,14.0
23390179,2011,2013,13600000,0,33303,3,BIO,3,44.0
23310041,2011,2013,15400000,0,33303,3,INT,3,13.0
25282028,2013,2015,14900000,ichibu_kikin,33303,3,INT,3,23.0
25282029,2013,2015,14000000,ichibu_kikin,33303,3,INT,3,33.0
25293463,2013,2016,6300000,ichibu_kikin,33303,4,BIO,3,4.0
25293241,2013,2015,14400000,ichibu_kikin,33303,3,BIO,3,8.0
25293274,2013,2015,13900000,ichibu_kikin,33303,3,BIO,3,5.0
26281025,2014,2017,12600000,ichibu_kikin,33303,4,INT,3,7.0
16H05601,2016,2019,7100000,0,33303,4,BIO,3,2.0
16H05513,2016,2019,13000000,0,33303,4,BIO,3,6.0
16H05364,2016,2018,13500000,0,33303,3,BIO,3,8.0
17H02223,2017,2020,13600000,0,33303,4,INT,3,10.0
18300199,2006,2008,6900000,0,23902,3,INT,2,2.0
22320040,2010,2012,6200000,0,23902,3,HS,2,0.0
18300187,2006,2008,11100000,0,35308,3,INT,3,10.0
18330118,2006,2008,7700000,0,35308,3,HS,3,1.0
19310162,2007,2009,8900000,0,35308,3,INT,3,6.0
25282180,2013,2015,12600000,ichibu_kikin,35308,3,INT,3,1.0
16H03706,2016,2018,9500000,0,35308,3,HS,3,4.0
17H02140,2017,2019,11400000,0,35308,3,INT,3,19.0
18300214,2006,2008,10600000,0,32616,3,INT,3,5.0
18330164,2006,2008,13200000,0,32616,3,HS,3,7.0
21300231,2009,2013,13400000,0,32616,5,INT,3,19.0
22320043,2010,2012,14400000,0,32616,3,HS,3,5.0
15H03065,2015,2017,9100000,0,32616,3,INT,3,2.0
17H02402,2017,2019,9000000,0,32616,3,HS,3,6.0
18340111,2006,2009,14800000,0,84502,4,SE,11,11.0
20340154,2008,2010,13800000,0,84502,3,SE,11,3.0
21350047,2009,2012,14600000,0,84502,4,SE,11,9.0
21340107,2009,2011,14600000,0,84502,3,SE,11,3.0
23360016,2011,2013,14500000,0,84502,3,SE,11,6.0
23360045,2011,2013,15900000,0,84502,3,SE,11,13.0
23340167,2011,2014,15400000,0,84502,4,SE,11,12.0
24350111,2012,2014,13800000,ichibu_kikin,84502,3,SE,11,8.0
18330094,2006,2009,13500000,0,34403,4,HS,3,0.0
23310190,2011,2014,13400000,0,34403,4,INT,3,10.0
26283012,2014,2018,12800000,ichibu_kikin,34403,5,HS,3,15.0
18330085,2006,2008,15700000,0,32617,3,HS,3,0.0
19320040,2007,2010,7000000,0,32617,4,HS,3,11.0
19330036,2007,2009,15100000,0,32617,3,HS,3,8.0
20320118,2008,2010,14800000,0,32617,3,HS,3,10.0
20330003,2008,2010,4300000,0,32617,3,HS,3,2.0
23330004,2011,2013,6300000,0,32617,3,HS,3,2.0
24320170,2012,2014,6400000,ichibu_kikin,32617,3,HS,3,4.0
24320013,2012,2016,12200000,ichibu_kikin,32617,5,HS,3,5.0
24330239,2012,2014,10800000,ichibu_kikin,32617,3,HS,3,1.0
15H03259,2015,2017,11700000,0,32617,3,HS,3,8.0
17H02597,2017,2019,12800000,0,32617,3,HS,3,3.0
18330084,2006,2008,14000000,0,25406,3,HS,2,2.0
19330131,2007,2009,10100000,0,25406,3,HS,2,2.0
19320067,2007,2010,10400000,0,25406,4,HS,2,7.0
20310046,2008,2010,12300000,0,25406,3,INT,2,14.0
20320038,2008,2011,9400000,0,25406,4,HS,2,0.0
21370111,2009,2011,14000000,0,25406,3,BIO,2,16.0
21320077,2009,2011,13400000,0,25406,3,HS,2,21.0
21320072,2009,2011,12000000,0,25406,3,HS,2,3.0
21300097,2009,2012,10900000,0,25406,4,INT,2,0.0
21330095,2009,2011,14400000,0,25406,3,HS,2,9.0
21320165,2009,2011,12900000,0,25406,3,HS,2,12.0
24320081,2012,2014,14100000,ichibu_kikin,25406,3,HS,2,6.0
24330122,2012,2016,13300000,ichibu_kikin,25406,5,HS,2,2.0
24310059,2012,2014,13500000,ichibu_kikin,25406,3,INT,2,7.0
26293452,2014,2018,7300000,ichibu_kikin,25406,5,BIO,2,4.0
26285212,2014,2018,5600000,ichibu_kikin,25406,5,HS,2,1.0
15H03225,2015,2017,11800000,0,25406,3,HS,2,2.0
15H02844,2015,2017,13100000,0,25406,3,INT,2,11.0
18320137,2006,2008,15400000,0,34415,3,HS,3,0.0
22330175,2010,2012,6300000,0,34415,3,HS,3,1.0
23330233,2011,2014,11500000,0,34415,4,HS,3,7.0
15H03418,2015,2019,12100000,0,34415,5,HS,3,10.0
15H03449,2015,2018,15400000,0,34415,4,HS,3,7.0
16H03705,2016,2019,6800000,0,34415,4,HS,3,3.0
18320131,2006,2009,13600000,0,84413,4,HS,11,13.0
23320176,2011,2014,5100000,0,84413,4,HS,11,3.0
18330174,2006,2008,8200000,0,34427,3,HS,3,10.0
21310166,2009,2011,10400000,0,34427,3,INT,3,0.0
21330128,2009,2012,14100000,0,34427,4,HS,3,2.0
18330173,2006,2008,13700000,0,33913,3,HS,3,5.0
18330172,2006,2008,15500000,0,32625,3,HS,3,0.0
21330183,2009,2011,14100000,0,32625,3,HS,3,2.0
25285221,2013,2015,10400000,ichibu_kikin,32625,3,HS,3,3.0
18330131,2006,2009,14500000,0,41601,4,HS,4,11.0
18330127,2006,2008,5900000,0,32414,3,HS,3,5.0
21330136,2009,2011,4600000,0,32414,3,HS,3,6.0
25285167,2013,2017,8000000,ichibu_kikin,32414,5,HS,3,3.0
25285168,2013,2015,5000000,ichibu_kikin,32414,3,HS,3,1.0
26285157,2014,2017,5700000,ichibu_kikin,32414,4,HS,3,1.0
18330117,2006,2008,7200000,0,34701,3,HS,3,17.0
22330164,2010,2013,12200000,0,34701,4,HS,3,8.0
18330109,2006,2008,7300000,0,32415,3,HS,3,3.0
20330166,2008,2010,11900000,0,32415,3,HS,3,0.0
21300265,2009,2011,4800000,0,32415,3,INT,3,0.0
23330164,2011,2013,7400000,0,32415,3,HS,3,2.0
18330136,2006,2008,14500000,0,34601,3,HS,3,5.0
21300098,2009,2012,10900000,0,34601,4,INT,3,29.0
25280123,2013,2015,13300000,ichibu_kikin,34601,3,INT,3,3.0
26285147,2014,2016,13400000,ichibu_kikin,34601,3,HS,3,3.0
16H02918,2016,2019,13500000,0,34601,4,INT,3,15.0
18330148,2006,2008,7800000,0,33503,3,HS,3,4.0
19330181,2007,2010,12100000,0,33503,4,HS,3,0.0
18330141,2006,2008,15300000,0,33921,3,HS,3,53.0
25284080,2013,2017,13300000,ichibu_kikin,33921,5,HS,3,4.0
19360110,2007,2010,11500000,0,33924,4,SE,3,34.0
20360163,2008,2010,13000000,0,33924,3,SE,3,30.0
20360344,2008,2010,14400000,0,33924,3,SE,3,27.0
21360172,2009,2011,14100000,0,33924,3,SE,3,50.0
21300239,2009,2011,13600000,0,33924,3,INT,3,8.0
23360360,2011,2015,13500000,0,33924,5,SE,3,25.0
23360164,2011,2013,12900000,0,33924,3,SE,3,15.0
24360126,2012,2014,14600000,ichibu_kikin,33924,3,SE,3,9.0
24350123,2012,2014,13700000,ichibu_kikin,33924,3,SE,3,27.0
25289362,2013,2015,13700000,ichibu_kikin,33924,3,SE,3,4.0
26289095,2014,2017,10500000,ichibu_kikin,33924,4,SE,3,9.0
26289236,2014,2016,12900000,ichibu_kikin,33924,3,SE,3,14.0
15H03998,2015,2017,12900000,0,33924,3,SE,3,2.0
16H04188,2016,2018,13500000,0,33924,3,SE,3,33.0
16H04269,2016,2018,13700000,0,33924,3,SE,3,5.0
17H03240,2017,2019,13800000,0,33924,3,SE,3,8.0
19360234,2007,2010,10700000,0,30108,4,SE,3,6.0
23360269,2011,2014,14900000,0,30108,4,SE,3,3.0
19390370,2007,2009,13300000,0,81303,3,BIO,9,13.0
19390534,2007,2009,14200000,0,32710,3,BIO,3,8.0
19390475,2007,2009,14700000,0,32710,3,BIO,3,17.0
19390502,2007,2009,13700000,0,32710,3,BIO,3,6.0
19390501,2007,2009,12900000,0,32710,3,BIO,3,33.0
20390468,2008,2010,14200000,0,32710,3,BIO,3,0.0
21390563,2009,2011,14100000,0,32710,3,BIO,3,7.0
22390344,2010,2012,14700000,0,32710,3,BIO,3,11.0
23390421,2011,2013,14800000,0,32710,3,BIO,3,8.0
23390453,2011,2013,14800000,0,32710,3,BIO,3,17.0
23390449,2011,2013,12700000,0,32710,3,BIO,3,0.0
25293415,2013,2015,13400000,ichibu_kikin,32710,3,BIO,3,0.0
15H05020,2015,2017,13000000,0,32710,3,BIO,3,3.0
16H05526,2016,2018,13700000,0,32710,3,BIO,3,5.0
16H05552,2016,2019,12100000,0,32710,4,BIO,3,11.0
17H04411,2017,2019,13300000,0,32710,3,BIO,3,0.0
19390573,2007,2010,13700000,0,34521,4,BIO,3,81.0
19300196,2007,2009,14300000,0,34521,3,INT,3,31.0
19390493,2007,2009,11800000,0,33938,3,BIO,3,8.0
22330172,2010,2014,13200000,0,33938,5,HS,3,3.0
22390395,2010,2012,14200000,0,33938,3,BIO,3,2.0
15H03047,2015,2017,12600000,0,33938,3,INT,3,3.0
16H05560,2016,2019,11300000,0,33938,4,BIO,3,2.0
19380104,2007,2011,8600000,0,82115,5,BIO,8,5.0
20360281,2008,2010,4300000,0,82115,3,SE,8,0.0
21360273,2009,2011,12800000,0,82115,3,SE,8,4.0
22360212,2010,2012,6700000,0,82115,3,SE,8,6.0
23360272,2011,2013,14000000,0,82115,3,SE,8,0.0
25289192,2013,2015,14000000,ichibu_kikin,82115,3,SE,8,4.0
26289196,2014,2016,12600000,ichibu_kikin,82115,3,SE,8,1.0
17H03369,2017,2020,11400000,0,82115,4,SE,8,4.0
19390205,2007,2010,14200000,0,82654,4,BIO,11,9.0
19390026,2007,2009,14500000,0,35307,3,BIO,3,6.0
19310150,2007,2009,14500000,0,84201,3,INT,9,8.0
21310152,2009,2012,13000000,0,84201,4,INT,9,22.0
22310147,2010,2012,14400000,0,84201,3,INT,9,19.0
19310102,2007,2009,14100000,0,35301,3,INT,3,12.0
19300098,2007,2009,14200000,0,35301,3,INT,3,49.0
22300097,2010,2012,13700000,0,35301,3,INT,3,51.0
16H02791,2016,2018,12700000,0,35301,3,INT,3,30.0
19310109,2007,2009,15300000,0,33603,3,INT,3,0.0
21360101,2009,2011,12700000,0,33603,3,SE,3,16.0
22310105,2010,2012,13700000,0,33603,3,INT,3,2.0
15H02982,2015,2017,13700000,0,33603,3,INT,3,1.0
19310110,2007,2009,15100000,0,43305,3,INT,4,12.0
19310161,2007,2009,9100000,0,34404,3,INT,3,8.0
21320143,2009,2012,13700000,0,34404,4,HS,3,24.0
23330151,2011,2013,9300000,0,34404,3,HS,3,4.0
25285100,2013,2017,12700000,ichibu_kikin,34404,5,HS,3,2.0
19320032,2007,2009,14100000,0,382763,3,HS,10,6.0
19320033,2007,2010,8900000,0,382763,4,HS,10,7.0
20320026,2008,2010,7900000,0,382763,3,HS,10,0.0
21320031,2009,2012,13500000,0,382763,4,HS,10,0.0
21320032,2009,2011,13500000,0,382763,3,HS,10,0.0
26284027,2014,2017,12000000,ichibu_kikin,382763,4,HS,10,1.0
26284028,2014,2016,12300000,ichibu_kikin,382763,3,HS,10,0.0
26282074,2014,2016,10100000,ichibu_kikin,382763,3,INT,10,0.0
16H03378,2016,2018,7100000,0,382763,3,HS,10,0.0
16H03109,2016,2019,13100000,0,382763,4,INT,10,5.0
17H02441,2017,2019,12200000,0,382763,3,HS,10,1.0
17H01832,2017,2019,11500000,0,382763,3,INT,10,0.0
19320037,2007,2010,14900000,0,32630,4,HS,3,5.0
22320044,2010,2012,8300000,0,32630,3,HS,3,6.0
22330088,2010,2012,8900000,0,32630,3,HS,3,2.0
23320054,2011,2014,15900000,0,32630,4,HS,3,1.0
23330005,2011,2013,13900000,0,32630,3,HS,3,22.0
24330022,2012,2015,13000000,ichibu_kikin,32630,4,HS,3,1.0
24320030,2012,2016,13600000,ichibu_kikin,32630,5,HS,3,5.0
26284117,2014,2016,12800000,ichibu_kikin,32630,3,HS,3,1.0
26285018,2014,2016,12300000,ichibu_kikin,32630,3,HS,3,11.0
26285117,2014,2017,12500000,ichibu_kikin,32630,4,HS,3,15.0
26285082,2014,2017,7500000,ichibu_kikin,32630,4,HS,3,0.0
15H03337,2015,2017,7250000,0,32630,3,HS,3,6.0
16H03560,2016,2018,12400000,0,32630,3,HS,3,0.0
19310167,2007,2009,14800000,0,82403,3,INT,10,6.0
20310157,2008,2011,14500000,0,82403,4,INT,10,2.0
22310165,2010,2012,12500000,0,82403,3,INT,10,0.0
23310195,2011,2013,15400000,0,82403,3,INT,10,2.0
19320011,2007,2010,15300000,0,34301,4,HS,3,3.0
24320144,2012,2014,13300000,ichibu_kikin,34301,3,HS,3,3.0
16H03491,2016,2018,13900000,0,34301,3,HS,3,1.0
19300303,2007,2009,12500000,0,184604,3,INT,10,3.0
20320126,2008,2010,11000000,0,184604,3,HS,10,0.0
21320116,2009,2013,15000000,0,184604,5,HS,10,1.0
24320163,2012,2014,9100000,ichibu_kikin,184604,3,HS,10,0.0
25284162,2013,2017,13300000,ichibu_kikin,184604,5,HS,10,0.0
25289255,2013,2016,9700000,ichibu_kikin,184604,4,SE,10,15.0
26283021,2014,2017,11100000,ichibu_kikin,184604,4,HS,10,2.0
26284104,2014,2018,9000000,ichibu_kikin,184604,5,HS,10,8.0
15H03273,2015,2018,9800000,0,184604,4,HS,10,1.0
17H02424,2017,2020,13600000,0,184604,4,HS,10,12.0
19300289,2007,2009,13500000,0,52604,3,INT,7,4.0
19310056,2007,2009,13700000,0,53201,3,INT,7,2.0
19310067,2007,2009,13900000,0,92704,3,INT,12,18.0
19310085,2007,2009,15300000,0,92704,3,INT,12,22.0
20310076,2008,2010,11300000,0,92704,3,INT,12,17.0
20360014,2008,2010,12700000,0,92704,3,SE,12,29.0
21310084,2009,2011,15000000,0,92704,3,INT,12,4.0
22310062,2010,2012,14800000,0,92704,3,INT,12,11.0
22310077,2010,2013,15000000,0,92704,4,INT,12,10.0
22360013,2010,2012,14600000,0,92704,3,SE,12,10.0
22360034,2010,2012,15500000,0,92704,3,SE,12,8.0
22360148,2010,2012,13600000,0,92704,3,SE,12,17.0
23310097,2011,2013,13000000,0,92704,3,INT,12,9.0
23310086,2011,2013,14000000,0,92704,3,INT,12,2.0
23310088,2011,2014,5000000,0,92704,4,INT,12,8.0
24360033,2012,2014,12700000,ichibu_kikin,92704,3,SE,12,3.0
25288118,2013,2015,13900000,ichibu_kikin,92704,3,SE,12,6.0
25287104,2013,2015,11800000,ichibu_kikin,92704,3,SE,12,19.0
26287068,2014,2016,13900000,ichibu_kikin,92704,3,SE,12,4.0
26286067,2014,2016,12500000,ichibu_kikin,92704,3,SE,12,4.0
26286068,2014,2016,12600000,ichibu_kikin,92704,3,SE,12,2.0
26286018,2014,2017,12500000,ichibu_kikin,92704,4,SE,12,8.0
15H04130,2015,2018,13000000,0,92704,4,SE,12,3.0
15H03541,2015,2018,13400000,0,92704,4,SE,12,14.0
16H03835,2016,2018,15100000,0,92704,3,SE,12,5.0
16H03821,2016,2018,13100000,0,92704,3,SE,12,7.0
16H03862,2016,2018,11300000,0,92704,3,SE,12,3.0
17H02759,2017,2019,13600000,0,92704,3,SE,12,6.0
17H02803,2017,2019,13700000,0,92704,3,SE,12,8.0
19310042,2007,2009,15700000,0,37107,3,INT,3,16.0
24310049,2012,2014,13700000,ichibu_kikin,37107,3,INT,3,11.0
19300266,2007,2009,12400000,0,30124,3,INT,3,3.0
19330033,2007,2009,14500000,0,32406,3,HS,3,1.0
20330051,2008,2010,11000000,0,32406,3,HS,3,0.0
21330181,2009,2011,9600000,0,32406,3,HS,3,2.0
22330218,2010,2013,13100000,0,32406,4,HS,3,8.0
23330045,2011,2013,14100000,0,32406,3,HS,3,0.0
24330220,2012,2015,11100000,ichibu_kikin,32406,4,HS,3,0.0
17H02493,2017,2019,13000000,0,32406,3,HS,3,8.0
17H02247,2017,2019,7200000,0,32406,3,HS,3,2.0
19330122,2007,2009,8800000,0,36301,3,HS,3,0.0
20300126,2008,2010,14800000,0,36301,3,INT,3,2.0
21330131,2009,2012,13000000,0,36301,4,HS,3,1.0
21330047,2009,2011,13300000,0,36301,3,HS,3,13.0
22330222,2010,2014,14600000,0,36301,5,HS,3,14.0
23300135,2011,2013,15300000,0,36301,3,INT,3,1.0
25285066,2013,2015,10100000,ichibu_kikin,36301,3,HS,3,7.0
25285163,2013,2015,8700000,ichibu_kikin,36301,3,HS,3,5.0
26285127,2014,2016,11900000,ichibu_kikin,36301,3,HS,3,0.0
19330123,2007,2011,9200000,0,40109,5,HS,4,0.0
21330206,2009,2011,5100000,0,40109,3,HS,4,2.0
22300250,2010,2012,6700000,0,40109,3,INT,4,1.0
23330246,2011,2013,12000000,0,40109,3,HS,4,25.0
19330134,2007,2009,13600000,0,33306,3,HS,3,17.0
19330136,2007,2009,14200000,0,34313,3,HS,3,4.0
22330174,2010,2013,13400000,0,34313,4,HS,3,0.0
15H04110,2015,2017,12900000,0,34313,3,SE,3,1.0
19330137,2007,2009,4200000,0,34439,3,HS,3,7.0
19330109,2007,2010,5000000,0,32506,4,HS,3,18.0
19320084,2007,2009,15500000,0,32506,3,HS,3,15.0
22320110,2010,2013,13600000,0,32506,4,HS,3,26.0
22320080,2010,2014,7500000,0,32506,5,HS,3,3.0
23330165,2011,2014,5000000,0,32506,4,HS,3,6.0
23330084,2011,2014,13300000,0,32506,4,HS,3,9.0
15H03139,2015,2018,7100000,0,32506,4,HS,3,13.0
17H02354,2017,2020,7800000,0,32506,4,HS,3,4.0
19330111,2007,2010,14600000,0,32605,4,HS,3,19.0
21320096,2009,2011,14400000,0,32605,3,HS,3,5.0
22300232,2010,2012,10200000,0,32605,3,INT,3,0.0
25285249,2013,2015,11400000,ichibu_kikin,32605,3,HS,3,8.0
16H03801,2016,2019,13600000,0,32605,4,HS,3,9.0
19320090,2007,2009,11700000,0,32647,3,HS,3,0.0
21330160,2009,2013,5200000,0,32647,5,HS,3,0.0
16H03803,2016,2020,5100000,0,32647,5,HS,3,0.0
19320092,2007,2009,6400000,0,44514,3,HS,4,2.0
